"ID";"Woningkenmerken";"RegioS";"Perioden";"GemiddeldAardgasverbruik_1";"GemiddeldElektriciteitsverbruik_2";"Stadsverwarming_3"
"28491";"1014800";"GM0642";"2013JJ00";"    1750";"    3600";"       ."
"28492";"1014800";"GM0642";"2014JJ00";"    1300";"    3450";"       ."
"28493";"1014800";"GM0642";"2015JJ00";"    1380";"    3400";"       ."
"28494";"1014800";"GM0642";"2016JJ00";"    1410";"    3340";"       ."
"28495";"1014800";"GM0642";"2017JJ00";"    1370";"    3280";""
"28496";"1014800";"GM0193";"2010JJ00";"       .";"       .";"       ."
"28497";"1014800";"GM0193";"2011JJ00";"       .";"       .";"       ."
"28498";"1014800";"GM0193";"2012JJ00";"    1650";"    3500";"       ."
"28499";"1014800";"GM0193";"2013JJ00";"    1700";"    3450";"       ."
"28500";"1014800";"GM0193";"2014JJ00";"    1250";"    3300";"       ."
"28501";"1014800";"GM0193";"2015JJ00";"    1340";"    3220";"       ."
"28502";"1014800";"GM0193";"2016JJ00";"    1390";"    3140";"       ."
"28503";"1014800";"GM0193";"2017JJ00";"    1350";"    3070";""
"28504";"1014850";"NL01  ";"2010JJ00";"       .";"       .";"       ."
"28505";"1014850";"NL01  ";"2011JJ00";"       .";"       .";"       ."
"28506";"1014850";"NL01  ";"2012JJ00";"    1300";"    2500";"       ."
"28507";"1014850";"NL01  ";"2013JJ00";"    1350";"    2450";"       ."
"28508";"1014850";"NL01  ";"2014JJ00";"    1000";"    2350";"       ."
"28509";"1014850";"NL01  ";"2015JJ00";"    1030";"    2300";"       ."
"28510";"1014850";"NL01  ";"2016JJ00";"    1060";"    2260";"       ."
"28511";"1014850";"NL01  ";"2017JJ00";"    1010";"    2210";""
"28512";"1014850";"LD01  ";"2010JJ00";"       .";"       .";"       ."
"28513";"1014850";"LD01  ";"2011JJ00";"       .";"       .";"       ."
"28514";"1014850";"LD01  ";"2012JJ00";"    1550";"    2400";"       ."
"28515";"1014850";"LD01  ";"2013JJ00";"    1650";"    2400";"       ."
"28516";"1014850";"LD01  ";"2014JJ00";"    1200";"    2250";"       ."
"28517";"1014850";"LD01  ";"2015JJ00";"    1250";"    2190";"       ."
"28518";"1014850";"LD01  ";"2016JJ00";"    1300";"    2150";"       ."
"28519";"1014850";"LD01  ";"2017JJ00";"    1230";"    2110";""
"28520";"1014850";"LD02  ";"2010JJ00";"       .";"       .";"       ."
"28521";"1014850";"LD02  ";"2011JJ00";"       .";"       .";"       ."
"28522";"1014850";"LD02  ";"2012JJ00";"    1350";"    2650";"       ."
"28523";"1014850";"LD02  ";"2013JJ00";"    1450";"    2600";"       ."
"28524";"1014850";"LD02  ";"2014JJ00";"    1050";"    2500";"       ."
"28525";"1014850";"LD02  ";"2015JJ00";"    1080";"    2400";"       ."
"28526";"1014850";"LD02  ";"2016JJ00";"    1110";"    2350";"       ."
"28527";"1014850";"LD02  ";"2017JJ00";"    1070";"    2290";""
"28528";"1014850";"LD03  ";"2010JJ00";"       .";"       .";"       ."
"28529";"1014850";"LD03  ";"2011JJ00";"       .";"       .";"       ."
"28530";"1014850";"LD03  ";"2012JJ00";"    1150";"    2450";"       ."
"28531";"1014850";"LD03  ";"2013JJ00";"    1250";"    2400";"       ."
"28532";"1014850";"LD03  ";"2014JJ00";"     900";"    2300";"       ."
"28533";"1014850";"LD03  ";"2015JJ00";"     960";"    2230";"       ."
"28534";"1014850";"LD03  ";"2016JJ00";"     980";"    2190";"       ."
"28535";"1014850";"LD03  ";"2017JJ00";"     940";"    2150";""
"28536";"1014850";"LD04  ";"2010JJ00";"       .";"       .";"       ."
"28537";"1014850";"LD04  ";"2011JJ00";"       .";"       .";"       ."
"28538";"1014850";"LD04  ";"2012JJ00";"    1350";"    2700";"       ."
"28539";"1014850";"LD04  ";"2013JJ00";"    1400";"    2650";"       ."
"28540";"1014850";"LD04  ";"2014JJ00";"    1050";"    2500";"       ."
"28541";"1014850";"LD04  ";"2015JJ00";"    1080";"    2440";"       ."
"28542";"1014850";"LD04  ";"2016JJ00";"    1100";"    2400";"       ."
"28543";"1014850";"LD04  ";"2017JJ00";"    1060";"    2360";""
"28544";"1014850";"PV20  ";"2010JJ00";"       .";"       .";"       ."
"28545";"1014850";"PV20  ";"2011JJ00";"       .";"       .";"       ."
"28546";"1014850";"PV20  ";"2012JJ00";"    1550";"    2400";"       ."
"28547";"1014850";"PV20  ";"2013JJ00";"    1650";"    2350";"       ."
"28548";"1014850";"PV20  ";"2014JJ00";"    1200";"    2250";"       ."
"28549";"1014850";"PV20  ";"2015JJ00";"    1260";"    2160";"       ."
"28550";"1014850";"PV20  ";"2016JJ00";"    1310";"    2140";"       ."
"28551";"1014850";"PV20  ";"2017JJ00";"    1240";"    2110";""
"28552";"1014850";"PV21  ";"2010JJ00";"       .";"       .";"       ."
"28553";"1014850";"PV21  ";"2011JJ00";"       .";"       .";"       ."
"28554";"1014850";"PV21  ";"2012JJ00";"    1550";"    2300";"       ."
"28555";"1014850";"PV21  ";"2013JJ00";"    1600";"    2250";"       ."
"28556";"1014850";"PV21  ";"2014JJ00";"    1150";"    2200";"       ."
"28557";"1014850";"PV21  ";"2015JJ00";"    1220";"    2110";"       ."
"28558";"1014850";"PV21  ";"2016JJ00";"    1270";"    2070";"       ."
"28559";"1014850";"PV21  ";"2017JJ00";"    1190";"    2030";""
"28560";"1014850";"PV22  ";"2010JJ00";"       .";"       .";"       ."
"28561";"1014850";"PV22  ";"2011JJ00";"       .";"       .";"       ."
"28562";"1014850";"PV22  ";"2012JJ00";"    1600";"    2600";"       ."
"28563";"1014850";"PV22  ";"2013JJ00";"    1700";"    2550";"       ."
"28564";"1014850";"PV22  ";"2014JJ00";"    1250";"    2450";"       ."
"28565";"1014850";"PV22  ";"2015JJ00";"    1290";"    2340";"       ."
"28566";"1014850";"PV22  ";"2016JJ00";"    1340";"    2290";"       ."
"28567";"1014850";"PV22  ";"2017JJ00";"    1270";"    2230";""
"28568";"1014850";"PV23  ";"2010JJ00";"       .";"       .";"       ."
"28569";"1014850";"PV23  ";"2011JJ00";"       .";"       .";"       ."
"28570";"1014850";"PV23  ";"2012JJ00";"    1450";"    2650";"       ."
"28571";"1014850";"PV23  ";"2013JJ00";"    1550";"    2600";"       ."
"28572";"1014850";"PV23  ";"2014JJ00";"    1100";"    2500";"       ."
"28573";"1014850";"PV23  ";"2015JJ00";"    1120";"    2380";"       ."
"28574";"1014850";"PV23  ";"2016JJ00";"    1140";"    2330";"       ."
"28575";"1014850";"PV23  ";"2017JJ00";"    1100";"    2280";""
"28576";"1014850";"PV24  ";"2010JJ00";"       .";"       .";"       ."
"28577";"1014850";"PV24  ";"2011JJ00";"       .";"       .";"       ."
"28578";"1014850";"PV24  ";"2012JJ00";"     850";"    2750";"       ."
"28579";"1014850";"PV24  ";"2013JJ00";"     850";"    2650";"       ."
"28580";"1014850";"PV24  ";"2014JJ00";"     650";"    2600";"       ."
"28581";"1014850";"PV24  ";"2015JJ00";"     630";"    2520";"       ."
"28582";"1014850";"PV24  ";"2016JJ00";"     720";"    2480";"       ."
"28583";"1014850";"PV24  ";"2017JJ00";"     690";"    2400";""
"28584";"1014850";"PV25  ";"2010JJ00";"       .";"       .";"       ."
"28585";"1014850";"PV25  ";"2011JJ00";"       .";"       .";"       ."
"28586";"1014850";"PV25  ";"2012JJ00";"    1400";"    2650";"       ."
"28587";"1014850";"PV25  ";"2013JJ00";"    1450";"    2600";"       ."
"28588";"1014850";"PV25  ";"2014JJ00";"    1100";"    2500";"       ."
"28589";"1014850";"PV25  ";"2015JJ00";"    1130";"    2400";"       ."
"28590";"1014850";"PV25  ";"2016JJ00";"    1160";"    2330";"       ."
"28591";"1014850";"PV25  ";"2017JJ00";"    1110";"    2270";""
"28592";"1014850";"PV26  ";"2010JJ00";"       .";"       .";"       ."
"28593";"1014850";"PV26  ";"2011JJ00";"       .";"       .";"       ."
"28594";"1014850";"PV26  ";"2012JJ00";"    1150";"    2550";"       ."
"28595";"1014850";"PV26  ";"2013JJ00";"    1200";"    2500";"       ."
"28596";"1014850";"PV26  ";"2014JJ00";"     850";"    2400";"       ."
"28597";"1014850";"PV26  ";"2015JJ00";"     910";"    2340";"       ."
"28598";"1014850";"PV26  ";"2016JJ00";"     950";"    2310";"       ."
"28599";"1014850";"PV26  ";"2017JJ00";"     900";"    2270";""
"28600";"1014850";"PV27  ";"2010JJ00";"       .";"       .";"       ."
"28601";"1014850";"PV27  ";"2011JJ00";"       .";"       .";"       ."
"28602";"1014850";"PV27  ";"2012JJ00";"    1200";"    2400";"       ."
"28603";"1014850";"PV27  ";"2013JJ00";"    1300";"    2350";"       ."
"28604";"1014850";"PV27  ";"2014JJ00";"     950";"    2250";"       ."
"28605";"1014850";"PV27  ";"2015JJ00";"     980";"    2170";"       ."
"28606";"1014850";"PV27  ";"2016JJ00";"    1020";"    2130";"       ."
"28607";"1014850";"PV27  ";"2017JJ00";"     960";"    2090";""
"28608";"1014850";"PV28  ";"2010JJ00";"       .";"       .";"       ."
"28609";"1014850";"PV28  ";"2011JJ00";"       .";"       .";"       ."
"28610";"1014850";"PV28  ";"2012JJ00";"    1150";"    2400";"       ."
"28611";"1014850";"PV28  ";"2013JJ00";"    1200";"    2400";"       ."
"28612";"1014850";"PV28  ";"2014JJ00";"     900";"    2300";"       ."
"28613";"1014850";"PV28  ";"2015JJ00";"     930";"    2240";"       ."
"28614";"1014850";"PV28  ";"2016JJ00";"     960";"    2210";"       ."
"28615";"1014850";"PV28  ";"2017JJ00";"     920";"    2180";""
"28616";"1014850";"PV29  ";"2010JJ00";"       .";"       .";"       ."
"28617";"1014850";"PV29  ";"2011JJ00";"       .";"       .";"       ."
"28618";"1014850";"PV29  ";"2012JJ00";"    1300";"    2400";"       ."
"28619";"1014850";"PV29  ";"2013JJ00";"    1400";"    2350";"       ."
"28620";"1014850";"PV29  ";"2014JJ00";"    1050";"    2300";"       ."
"28621";"1014850";"PV29  ";"2015JJ00";"    1090";"    2170";"       ."
"28622";"1014850";"PV29  ";"2016JJ00";"    1100";"    2090";"       ."
"28623";"1014850";"PV29  ";"2017JJ00";"    1040";"    2000";""
"28624";"1014850";"PV30  ";"2010JJ00";"       .";"       .";"       ."
"28625";"1014850";"PV30  ";"2011JJ00";"       .";"       .";"       ."
"28626";"1014850";"PV30  ";"2012JJ00";"    1300";"    2700";"       ."
"28627";"1014850";"PV30  ";"2013JJ00";"    1400";"    2650";"       ."
"28628";"1014850";"PV30  ";"2014JJ00";"    1000";"    2550";"       ."
"28629";"1014850";"PV30  ";"2015JJ00";"    1040";"    2460";"       ."
"28630";"1014850";"PV30  ";"2016JJ00";"    1060";"    2420";"       ."
"28631";"1014850";"PV30  ";"2017JJ00";"    1020";"    2380";""
"28632";"1014850";"PV31  ";"2010JJ00";"       .";"       .";"       ."
"28633";"1014850";"PV31  ";"2011JJ00";"       .";"       .";"       ."
"28634";"1014850";"PV31  ";"2012JJ00";"    1450";"    2650";"       ."
"28635";"1014850";"PV31  ";"2013JJ00";"    1500";"    2600";"       ."
"28636";"1014850";"PV31  ";"2014JJ00";"    1100";"    2450";"       ."
"28637";"1014850";"PV31  ";"2015JJ00";"    1140";"    2390";"       ."
"28638";"1014850";"PV31  ";"2016JJ00";"    1180";"    2360";"       ."
"28639";"1014850";"PV31  ";"2017JJ00";"    1130";"    2320";""
"28640";"1014850";"PVZZ  ";"2010JJ00";"";"";""
"28641";"1014850";"PVZZ  ";"2011JJ00";"";"";""
"28642";"1014850";"PVZZ  ";"2012JJ00";"";"";""
"28643";"1014850";"PVZZ  ";"2013JJ00";"";"";""
"28644";"1014850";"PVZZ  ";"2014JJ00";"";"";""
"28645";"1014850";"PVZZ  ";"2015JJ00";"";"";""
"28646";"1014850";"PVZZ  ";"2016JJ00";"";"";""
"28647";"1014850";"PVZZ  ";"2017JJ00";"";"";""
"28648";"1014850";"PV98  ";"2010JJ00";"";"";""
"28649";"1014850";"PV98  ";"2011JJ00";"";"";""
"28650";"1014850";"PV98  ";"2012JJ00";"";"";""
"28651";"1014850";"PV98  ";"2013JJ00";"";"";""
"28652";"1014850";"PV98  ";"2014JJ00";"";"";""
"28653";"1014850";"PV98  ";"2015JJ00";"";"";""
"28654";"1014850";"PV98  ";"2016JJ00";"";"";""
"28655";"1014850";"PV98  ";"2017JJ00";"";"";""
"28656";"1014850";"PV99  ";"2010JJ00";"";"";""
"28657";"1014850";"PV99  ";"2011JJ00";"";"";""
"28658";"1014850";"PV99  ";"2012JJ00";"";"";""
"28659";"1014850";"PV99  ";"2013JJ00";"";"";""
"28660";"1014850";"PV99  ";"2014JJ00";"";"";""
"28661";"1014850";"PV99  ";"2015JJ00";"";"";""
"28662";"1014850";"PV99  ";"2016JJ00";"";"";""
"28663";"1014850";"PV99  ";"2017JJ00";"";"";""
"28664";"1014850";"CR01  ";"2010JJ00";"";"";""
"28665";"1014850";"CR01  ";"2011JJ00";"";"";""
"28666";"1014850";"CR01  ";"2012JJ00";"";"";""
"28667";"1014850";"CR01  ";"2013JJ00";"";"";""
"28668";"1014850";"CR01  ";"2014JJ00";"";"";""
"28669";"1014850";"CR01  ";"2015JJ00";"";"";""
"28670";"1014850";"CR01  ";"2016JJ00";"";"";""
"28671";"1014850";"CR01  ";"2017JJ00";"";"";""
"28672";"1014850";"CR02  ";"2010JJ00";"";"";""
"28673";"1014850";"CR02  ";"2011JJ00";"";"";""
"28674";"1014850";"CR02  ";"2012JJ00";"";"";""
"28675";"1014850";"CR02  ";"2013JJ00";"";"";""
"28676";"1014850";"CR02  ";"2014JJ00";"";"";""
"28677";"1014850";"CR02  ";"2015JJ00";"";"";""
"28678";"1014850";"CR02  ";"2016JJ00";"";"";""
"28679";"1014850";"CR02  ";"2017JJ00";"";"";""
"28680";"1014850";"CR03  ";"2010JJ00";"";"";""
"28681";"1014850";"CR03  ";"2011JJ00";"";"";""
"28682";"1014850";"CR03  ";"2012JJ00";"";"";""
"28683";"1014850";"CR03  ";"2013JJ00";"";"";""
"28684";"1014850";"CR03  ";"2014JJ00";"";"";""
"28685";"1014850";"CR03  ";"2015JJ00";"";"";""
"28686";"1014850";"CR03  ";"2016JJ00";"";"";""
"28687";"1014850";"CR03  ";"2017JJ00";"";"";""
"28688";"1014850";"CR04  ";"2010JJ00";"";"";""
"28689";"1014850";"CR04  ";"2011JJ00";"";"";""
"28690";"1014850";"CR04  ";"2012JJ00";"";"";""
"28691";"1014850";"CR04  ";"2013JJ00";"";"";""
"28692";"1014850";"CR04  ";"2014JJ00";"";"";""
"28693";"1014850";"CR04  ";"2015JJ00";"";"";""
"28694";"1014850";"CR04  ";"2016JJ00";"";"";""
"28695";"1014850";"CR04  ";"2017JJ00";"";"";""
"28696";"1014850";"CR05  ";"2010JJ00";"";"";""
"28697";"1014850";"CR05  ";"2011JJ00";"";"";""
"28698";"1014850";"CR05  ";"2012JJ00";"";"";""
"28699";"1014850";"CR05  ";"2013JJ00";"";"";""
"28700";"1014850";"CR05  ";"2014JJ00";"";"";""
"28701";"1014850";"CR05  ";"2015JJ00";"";"";""
"28702";"1014850";"CR05  ";"2016JJ00";"";"";""
"28703";"1014850";"CR05  ";"2017JJ00";"";"";""
"28704";"1014850";"CR06  ";"2010JJ00";"";"";""
"28705";"1014850";"CR06  ";"2011JJ00";"";"";""
"28706";"1014850";"CR06  ";"2012JJ00";"";"";""
"28707";"1014850";"CR06  ";"2013JJ00";"";"";""
"28708";"1014850";"CR06  ";"2014JJ00";"";"";""
"28709";"1014850";"CR06  ";"2015JJ00";"";"";""
"28710";"1014850";"CR06  ";"2016JJ00";"";"";""
"28711";"1014850";"CR06  ";"2017JJ00";"";"";""
"28712";"1014850";"CR07  ";"2010JJ00";"";"";""
"28713";"1014850";"CR07  ";"2011JJ00";"";"";""
"28714";"1014850";"CR07  ";"2012JJ00";"";"";""
"28715";"1014850";"CR07  ";"2013JJ00";"";"";""
"28716";"1014850";"CR07  ";"2014JJ00";"";"";""
"28717";"1014850";"CR07  ";"2015JJ00";"";"";""
"28718";"1014850";"CR07  ";"2016JJ00";"";"";""
"28719";"1014850";"CR07  ";"2017JJ00";"";"";""
"28720";"1014850";"CR08  ";"2010JJ00";"";"";""
"28721";"1014850";"CR08  ";"2011JJ00";"";"";""
"28722";"1014850";"CR08  ";"2012JJ00";"";"";""
"28723";"1014850";"CR08  ";"2013JJ00";"";"";""
"28724";"1014850";"CR08  ";"2014JJ00";"";"";""
"28725";"1014850";"CR08  ";"2015JJ00";"";"";""
"28726";"1014850";"CR08  ";"2016JJ00";"";"";""
"28727";"1014850";"CR08  ";"2017JJ00";"";"";""
"28728";"1014850";"CR09  ";"2010JJ00";"";"";""
"28729";"1014850";"CR09  ";"2011JJ00";"";"";""
"28730";"1014850";"CR09  ";"2012JJ00";"";"";""
"28731";"1014850";"CR09  ";"2013JJ00";"";"";""
"28732";"1014850";"CR09  ";"2014JJ00";"";"";""
"28733";"1014850";"CR09  ";"2015JJ00";"";"";""
"28734";"1014850";"CR09  ";"2016JJ00";"";"";""
"28735";"1014850";"CR09  ";"2017JJ00";"";"";""
"28736";"1014850";"CR10  ";"2010JJ00";"";"";""
"28737";"1014850";"CR10  ";"2011JJ00";"";"";""
"28738";"1014850";"CR10  ";"2012JJ00";"";"";""
"28739";"1014850";"CR10  ";"2013JJ00";"";"";""
"28740";"1014850";"CR10  ";"2014JJ00";"";"";""
"28741";"1014850";"CR10  ";"2015JJ00";"";"";""
"28742";"1014850";"CR10  ";"2016JJ00";"";"";""
"28743";"1014850";"CR10  ";"2017JJ00";"";"";""
"28744";"1014850";"CR11  ";"2010JJ00";"";"";""
"28745";"1014850";"CR11  ";"2011JJ00";"";"";""
"28746";"1014850";"CR11  ";"2012JJ00";"";"";""
"28747";"1014850";"CR11  ";"2013JJ00";"";"";""
"28748";"1014850";"CR11  ";"2014JJ00";"";"";""
"28749";"1014850";"CR11  ";"2015JJ00";"";"";""
"28750";"1014850";"CR11  ";"2016JJ00";"";"";""
"28751";"1014850";"CR11  ";"2017JJ00";"";"";""
"28752";"1014850";"CR12  ";"2010JJ00";"";"";""
"28753";"1014850";"CR12  ";"2011JJ00";"";"";""
"28754";"1014850";"CR12  ";"2012JJ00";"";"";""
"28755";"1014850";"CR12  ";"2013JJ00";"";"";""
"28756";"1014850";"CR12  ";"2014JJ00";"";"";""
"28757";"1014850";"CR12  ";"2015JJ00";"";"";""
"28758";"1014850";"CR12  ";"2016JJ00";"";"";""
"28759";"1014850";"CR12  ";"2017JJ00";"";"";""
"28760";"1014850";"CR13  ";"2010JJ00";"";"";""
"28761";"1014850";"CR13  ";"2011JJ00";"";"";""
"28762";"1014850";"CR13  ";"2012JJ00";"";"";""
"28763";"1014850";"CR13  ";"2013JJ00";"";"";""
"28764";"1014850";"CR13  ";"2014JJ00";"";"";""
"28765";"1014850";"CR13  ";"2015JJ00";"";"";""
"28766";"1014850";"CR13  ";"2016JJ00";"";"";""
"28767";"1014850";"CR13  ";"2017JJ00";"";"";""
"28768";"1014850";"CR14  ";"2010JJ00";"";"";""
"28769";"1014850";"CR14  ";"2011JJ00";"";"";""
"28770";"1014850";"CR14  ";"2012JJ00";"";"";""
"28771";"1014850";"CR14  ";"2013JJ00";"";"";""
"28772";"1014850";"CR14  ";"2014JJ00";"";"";""
"28773";"1014850";"CR14  ";"2015JJ00";"";"";""
"28774";"1014850";"CR14  ";"2016JJ00";"";"";""
"28775";"1014850";"CR14  ";"2017JJ00";"";"";""
"28776";"1014850";"CR15  ";"2010JJ00";"";"";""
"28777";"1014850";"CR15  ";"2011JJ00";"";"";""
"28778";"1014850";"CR15  ";"2012JJ00";"";"";""
"28779";"1014850";"CR15  ";"2013JJ00";"";"";""
"28780";"1014850";"CR15  ";"2014JJ00";"";"";""
"28781";"1014850";"CR15  ";"2015JJ00";"";"";""
"28782";"1014850";"CR15  ";"2016JJ00";"";"";""
"28783";"1014850";"CR15  ";"2017JJ00";"";"";""
"28784";"1014850";"CR16  ";"2010JJ00";"";"";""
"28785";"1014850";"CR16  ";"2011JJ00";"";"";""
"28786";"1014850";"CR16  ";"2012JJ00";"";"";""
"28787";"1014850";"CR16  ";"2013JJ00";"";"";""
"28788";"1014850";"CR16  ";"2014JJ00";"";"";""
"28789";"1014850";"CR16  ";"2015JJ00";"";"";""
"28790";"1014850";"CR16  ";"2016JJ00";"";"";""
"28791";"1014850";"CR16  ";"2017JJ00";"";"";""
"28792";"1014850";"CR17  ";"2010JJ00";"";"";""
"28793";"1014850";"CR17  ";"2011JJ00";"";"";""
"28794";"1014850";"CR17  ";"2012JJ00";"";"";""
"28795";"1014850";"CR17  ";"2013JJ00";"";"";""
"28796";"1014850";"CR17  ";"2014JJ00";"";"";""
"28797";"1014850";"CR17  ";"2015JJ00";"";"";""
"28798";"1014850";"CR17  ";"2016JJ00";"";"";""
"28799";"1014850";"CR17  ";"2017JJ00";"";"";""
"28800";"1014850";"CR18  ";"2010JJ00";"";"";""
"28801";"1014850";"CR18  ";"2011JJ00";"";"";""
"28802";"1014850";"CR18  ";"2012JJ00";"";"";""
"28803";"1014850";"CR18  ";"2013JJ00";"";"";""
"28804";"1014850";"CR18  ";"2014JJ00";"";"";""
"28805";"1014850";"CR18  ";"2015JJ00";"";"";""
"28806";"1014850";"CR18  ";"2016JJ00";"";"";""
"28807";"1014850";"CR18  ";"2017JJ00";"";"";""
